
  Computed solution coefficients:

  Node    X(I)        U(X(I))
     67424  0.842800       -0.000000
     67425  0.842812        0.000000
     67426  0.842825        0.000000
     67427  0.842838       -0.000000
     67428  0.842850       -0.000000
     67429  0.842862        0.000000
     67430  0.842875        0.000000
     67431  0.842888       -0.000000
     67432  0.842900       -0.000000
     67433  0.842912        0.000000
     67434  0.842925        0.000000
     67435  0.842938       -0.000000
     67436  0.842950        0.000000
     67437  0.842962        0.000000
     67438  0.842975       -0.000000
     67439  0.842988       -0.000000
     67440  0.843000        0.000000
     67441  0.843013        0.000000
     67442  0.843025       -0.000000
     67443  0.843037       -0.000000
     67444  0.843050        0.000000
     67445  0.843063        0.000000
     67446  0.843075       -0.000000
     67447  0.843087       -0.000000
     67448  0.843100        0.000000
     67449  0.843113       -0.000000
     67450  0.843125       -0.000000
     67451  0.843137        0.000000
     67452  0.843150        0.000000
     67453  0.843163       -0.000000
     67454  0.843175       -0.000000
     67455  0.843187        0.000000
     67456  0.843200        0.000000
     67457  0.843213       -0.000000
     67458  0.843225       -0.000000
     67459  0.843237        0.000000
     67460  0.843250       -0.000000
     67461  0.843263       -0.000000
     67462  0.843275        0.000000
     67463  0.843287        0.000000
     67464  0.843300       -0.000000
     67465  0.843313       -0.000000
     67466  0.843325        0.000000
     67467  0.843337        0.000000
     67468  0.843350       -0.000000
     67469  0.843363       -0.000000
     67470  0.843375        0.000000
     67471  0.843387        0.000000
     67472  0.843400       -0.000000
     67473  0.843413        0.000000
     67474  0.843425        0.000000
     67475  0.843437       -0.000000
     67476  0.843450       -0.000000
     67477  0.843463        0.000000
     67478  0.843475        0.000000
     67479  0.843487       -0.000000
     67480  0.843500       -0.000000
     67481  0.843512        0.000000
     67482  0.843525        0.000000
     67483  0.843538       -0.000000
     67484  0.843550        0.000000
     67485  0.843562        0.000000
     67486  0.843575       -0.000000
     67487  0.843588       -0.000000
     67488  0.843600        0.000000
     67489  0.843612        0.000000
     67490  0.843625       -0.000000
     67491  0.843638       -0.000000
     67492  0.843650        0.000000
     67493  0.843662        0.000000
     67494  0.843675       -0.000000
     67495  0.843688        0.000000
     67496  0.843700        0.000000
     67497  0.843712       -0.000000
     67498  0.843725       -0.000000
     67499  0.843738        0.000000
     67500  0.843750        0.000000
     67501  0.843762       -0.000000
     67502  0.843775       -0.000000
     67503  0.843788        0.000000
     67504  0.843800        0.000000
     67505  0.843812       -0.000000
     67506  0.843825       -0.000000
     67507  0.843838        0.000000
     67508  0.843850       -0.000000
     67509  0.843862       -0.000000
     67510  0.843875        0.000000
     67511  0.843888        0.000000
     67512  0.843900       -0.000000
     67513  0.843912       -0.000000
     67514  0.843925        0.000000
     67515  0.843938        0.000000
     67516  0.843950       -0.000000
     67517  0.843962       -0.000000
     67518  0.843975        0.000000
     67519  0.843988       -0.000000
     67520  0.844000       -0.000000
     67521  0.844013        0.000000
     67522  0.844025        0.000000
     67523  0.844037       -0.000000
     67524  0.844050       -0.000000
     67525  0.844063        0.000000
     67526  0.844075        0.000000
     67527  0.844087       -0.000000
     67528  0.844100       -0.000000
     67529  0.844113        0.000000
     67530  0.844125       -0.000000
     67531  0.844137       -0.000000
     67532  0.844150        0.000000
     67533  0.844163        0.000000
     67534  0.844175       -0.000000
     67535  0.844187       -0.000000
     67536  0.844200        0.000000
     67537  0.844213        0.000000
     67538  0.844225       -0.000000
     67539  0.844237       -0.000000
     67540  0.844250        0.000000
     67541  0.844263        0.000000
     67542  0.844275       -0.000000
     67543  0.844287        0.000000
     67544  0.844300        0.000000
     67545  0.844313       -0.000000
     67546  0.844325       -0.000000
     67547  0.844337        0.000000
     67548  0.844350        0.000000
     67549  0.844363       -0.000000
     67550  0.844375       -0.000000
     67551  0.844387        0.000000
     67552  0.844400        0.000000
     67553  0.844413       -0.000000
     67554  0.844425        0.000000
     67555  0.844437        0.000000
     67556  0.844450       -0.000000
     67557  0.844463       -0.000000
     67558  0.844475        0.000000
     67559  0.844487        0.000000
     67560  0.844500       -0.000000
     67561  0.844512       -0.000000
     67562  0.844525        0.000000
     67563  0.844538        0.000000
     67564  0.844550       -0.000000
     67565  0.844562       -0.000000
     67566  0.844575        0.000000
     67567  0.844588       -0.000000
     67568  0.844600       -0.000000
     67569  0.844612        0.000000
     67570  0.844625        0.000000
     67571  0.844638       -0.000000
     67572  0.844650       -0.000000
     67573  0.844662        0.000000
     67574  0.844675        0.000000
     67575  0.844688       -0.000000
     67576  0.844700       -0.000000
     67577  0.844712        0.000000
     67578  0.844725       -0.000000
     67579  0.844738       -0.000000
     67580  0.844750        0.000000
     67581  0.844762        0.000000
     67582  0.844775       -0.000000
     67583  0.844788       -0.000000
     67584  0.844800        0.000000
     67585  0.844812        0.000000
     67586  0.844825       -0.000000
     67587  0.844838       -0.000000
     67588  0.844850        0.000000
     67589  0.844862       -0.000000
     67590  0.844875       -0.000000
     67591  0.844888        0.000000
     67592  0.844900        0.000000
     67593  0.844912       -0.000000
     67594  0.844925       -0.000000
     67595  0.844938        0.000000
     67596  0.844950        0.000000
     67597  0.844962       -0.000000
     67598  0.844975       -0.000000
     67599  0.844988        0.000000
     67600  0.845000        0.000000
     67601  0.845013       -0.000000
     67602  0.845025        0.000000
     67603  0.845037        0.000000
     67604  0.845050       -0.000000
     67605  0.845063       -0.000000
     67606  0.845075        0.000000
     67607  0.845087        0.000000
     67608  0.845100       -0.000000
     67609  0.845113       -0.000000
     67610  0.845125        0.000000
     67611  0.845137        0.000000
     67612  0.845150       -0.000000
     67613  0.845163        0.000000
     67614  0.845175        0.000000
     67615  0.845187       -0.000000
     67616  0.845200       -0.000000
     67617  0.845213        0.000000
     67618  0.845225        0.000000
     67619  0.845237       -0.000000
     67620  0.845250       -0.000000
     67621  0.845263        0.000000
     67622  0.845275        0.000000
     67623  0.845287       -0.000000
     67624  0.845300       -0.000000
     67625  0.845313        0.000000
     67626  0.845325       -0.000000
     67627  0.845337       -0.000000
     67628  0.845350        0.000000
     67629  0.845363        0.000000
     67630  0.845375       -0.000000
     67631  0.845387       -0.000000
     67632  0.845400        0.000000
     67633  0.845413        0.000000
     67634  0.845425       -0.000000
     67635  0.845437       -0.000000
     67636  0.845450        0.000000
     67637  0.845463       -0.000000
     67638  0.845475       -0.000000
     67639  0.845487        0.000000
     67640  0.845500        0.000000
     67641  0.845513       -0.000000
     67642  0.845525       -0.000000
     67643  0.845538        0.000000
     67644  0.845550        0.000000
     67645  0.845562       -0.000000
     67646  0.845575       -0.000000
     67647  0.845588        0.000000
     67648  0.845600       -0.000000
     67649  0.845612       -0.000000
     67650  0.845625        0.000000
     67651  0.845638        0.000000
     67652  0.845650       -0.000000
     67653  0.845662       -0.000000
     67654  0.845675        0.000000
     67655  0.845688        0.000000
     67656  0.845700       -0.000000
     67657  0.845712       -0.000000
     67658  0.845725        0.000000
     67659  0.845738        0.000000
     67660  0.845750       -0.000000
     67661  0.845762        0.000000
     67662  0.845775        0.000000
     67663  0.845788       -0.000000
     67664  0.845800       -0.000000
     67665  0.845812        0.000000
     67666  0.845825        0.000000
     67667  0.845838       -0.000000
     67668  0.845850       -0.000000
     67669  0.845862        0.000000
     67670  0.845875        0.000000
     67671  0.845888       -0.000000
     67672  0.845900        0.000000
     67673  0.845912        0.000000
     67674  0.845925       -0.000000
     67675  0.845938       -0.000000
     67676  0.845950        0.000000
     67677  0.845962        0.000000
